"author","comment","commentsCount","pageUrl","replyCount","title","type","videoID","voteCount"
"@renlo1314","Last time i saw this, i was only laughing about the troll
It's been 2 years now and i'm laughing about the hidden messages in the vid. 
In real life, a mad person is exactly who you look like when trying to imitate and act after a culture that you weren't born with. 
This video, i think, is by far the best one you guys ever made.","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@fw.gojo0009","😂😂😂😂😂💩💩","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jhadieboo2283","The earth is smelling","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"3"
"@Platez55","Homemade trump😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@rinzler387","Ive watched this 'bout a thousand times so 😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@frohugo75","Put em back to hospital","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mahendrasarsambe9394","Please bring back Denilson","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nataliomarrime2530","""Doctor u said u were perceiving it, how come are u not taking the injection!?""","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@UNZ_TY","Love from ireland your vids are the best","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@dappiah6","Jesus Loves You!!","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nsabimanajeanberchmans4641","You're right","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"0"
"@mentallyill12ki80","Lol I remember the day My cousin came from north America , and he forgot his west African sense after that my mom had to put some serious  sense in him.😂😂🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@theylovebrie4","Anyone  here in 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"2"
"@Ritathebestedit24","🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@Aniah11367","You mean 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@rakshitharachu649","Love from indiaa 😍
The way denilson uncle say shu men shu 😅drives away all my stress 😂😂🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"14"
"@Horanghae_Junanghae9696","He have said the n words","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@slowdns3694","How many of you miss denilson","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Flarejamstudio1","i had to stop whatching because i was loughing so hard i nearly stopped breathing....the smelling part😂😂😂😅","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nalyssajoseph5790","The laughing from the background is making it more funny","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@sasmitaaich7552","I am from India I like your video so much","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@justtahagoodthings695","Denilson: Something is Smelling","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@elroyhendrickson95","I don't like this 😕 😞 😭😭","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@dorothyndonde9339","I actually smelled that chicken poop","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@weslykigen4687","Wat of today","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@karabomphuti1882","Denilson have mad ooooh 😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@rachelsmith3233","this is not we learn in usa i am in usa right now","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@NotJules15","Denilson, this one your hair and beard is rough like this 😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"2"
"@anshikaa959","Love you guys

Love from india","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@miles-iv9np","Why is common instead of come on","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@miles-iv9np","Why the subtitles are incorrect","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@chrisahn8483","The permissible weasel ultrasonically wander because breath endogenously strip a a aboriginal bangladesh. grouchy, silent stove","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jeremymoussaouyi2304","Hahahahahahaahahahahahahha","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jeremymoussaouyi2304","Ahha","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jeremymoussaouyi2304","Trump","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jeremymoussaouyi2304","Haha","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@barna-rayhumphrey5214","😂😂😂😂😂😂😂😂😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@siphosethumnyakeni5496","This guy is crazy","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@judyprecious9353","2021 anyone?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@rovillian3rblx981","Dame do not say nigga it is a racist word","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@purgeac_yt655","'' Oh my n** Mark, You look the same looking good though"" 🤣🤣🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@saskiasinester8736","Emma did it thats why everything is smelling 😂😂 thats too funny","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@saskiasinester8736","😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@neillcreates._.06","🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kicreator7036","“Put me down right now!” 😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"12"
"@gamingwithcaleb91","Hey Denilson have run mad ooooooo","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@marcenatnadialie884","This is so funny","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jamalcox1569","Watching from guyana 🇬🇾, very much enjoying it","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@DeAndreOfficialChannel","7:10 hope your not taking injection 🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"3"
"@jacquelineseay6774","😁","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@lix_jk1736","He's smelly his nose but search everything","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@namhlaokuhlemngxati9163","Lol","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"0"
"@ajaytawe9948","Anyone here in 2021 🤣😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@sv7gaming160","This is trump baby","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kebbasjuwarathepanaceapoet6036","We miss Denilson oo","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@bukolaidowu1991","You mean Joe Biden","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@purpelvortex","""Even this place, something is smelling"" got me 🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"4"
"@carolmabetha7523","Denilson igwe and mark angel made a good team.","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@katuwilson8125","I like this video. Mark. angel comedy funny","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@dariking4052","I love this I you’s to watch this with my AFRICAN and ROMANIAN family thank you 🙏 so much mark angel 😇 you make my day 😊😊","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@lise-saskiaashleyjoseph8318","I love when Emmanuella put the poop in uncle Denilson laugh so much 🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@Godofdavid","Something was smelling 🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@richardlindsay448","😂😂😂😂😂😂😂😂😂😂☝🏾🇯🇲✊🏿","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@butterflies7197","This man did not just call Mark the N-word","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ceciliaahenkoraadarkwa3525","🎂🚗😙😘😃🥰😄😜☺️😳😊❤️🎈🥫🚗❣️👌🙏💕😘🍾🥂🎂💩😊💜🎉🎁😃💖☺️💓💯👍😍💗🏡🥰😄🥰😳😳🎸💞👋😂🏘️","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@keyuant","0:21 what the f*ck did u say?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@JoshuaFreirezDoesMinecraft","The spotless tail simulteneously stain because finger aesthetically miss than a verdant engineer. rebel, craven buffer","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@johnsonharry4231","This is the last time we r seeing Denilson","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@shivaarjeeawon8806","0:22 ummmm wat tha hell!?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@cyber_acebgbmgo1333","Fun fact: people who ae not foreigners they only know is wassup man","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@cyber_acebgbmgo1333","This is actually so true right now im filipino and im from philippines and also my cousin acts like a america the this is one of my reasons why i dont wanna come to united states of america its because when ever we will se a black dude he wil start saying Wassup my homie wassup my nigga he learn those in gta v","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@stevenpaulponaganti8624","So glad to see Denilson Back","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ruthannrussell9600","It has been two years and I am still watching this comedy 😂😂","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"52"
"@dashadnottage699","Ha😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@cjoseph29654","its the nigga mark for for mr anyone in2021 watching.","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kevintv8377","emanuella such a idiot","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@pinkcatz00","The earth is smelling 🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mary-janeokpala7972",",😂😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@steve_agatsuma007","Love from India,Mizoram","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nadiacharles9341","🤣🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@irenewon2867","The","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@stay_peachyzzz8351","Chinkeke kidema","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@stay_peachyzzz8351","Lololololololo","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@robloxwithmarvelous1600","Love from USA","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@SimplyDami12","We don't do Trump here it's Buhari that we do lol","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@komerarabeua4113","OMG all these videos of Mark Angel comedy is bringing tears into my eyes.🤣🤣🤣🤣🤣🤣 love from Fiji😘😘😘","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@carolinekihumba1176","I'm from Africa and I love it so much but I'm in America and I want to go back","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@johnwakahiu9148","🤣🤣🤣🤣Denisil  my guy","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@janettedington9176","The eager vest peroperativly colour because peen minimally tumble alongside a phobic salad. well-to-do, public quince","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@peterkarume581","🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@binti_jannet","Denilson should be back officially 2021🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@chichuthirupathi","Ha Ha ha 😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@MaliyahBatchilly","😢hi
This account is not real 😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"1"
"@w3nd328","Please guys I beg you do at least one more skit with denilson I wanna see it again please I’m one of your fan give me that at least please","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@amekalatifahnickiminaj","dml.........","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@shaad-hk6vk","😆😆😆😃","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@cherishiriogbe4571","Im a Nigerian  and i live in north America and i don't  even talk like this 🤣😂🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@NingaWay","My nigga mark😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@EpiclyBlueMoon","0:21 holy shit","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@rinahmpofu5334","Shuuu man","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ajpersona","2021? Anyone?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@luishun0745","Did he say shoe or shoo","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jeambacalo3196","Denilson was the best!","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@olivia3674","WHEN HE SAID. UR CUTE TO EMANUELLA SHE WAS LIKE IM NOT CUTE","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@carolndwigah5797","I love you guys are the best funny comedy show 🧡💚💙💙💞💕😃😅🤣🐒🥰😍🤩💕💞💋👍💪🌹🌺🌸🌈","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@lyndachinenyeikejiaku8944","Don't do trump 😂😂😂😂😅","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@Seasonedhunter114","Why Denilson is no longer doing comdey with mark angel?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@cofchege","Denilson was always the best","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@isimbisoniaines29","Love from Rwanda 🇷🇼","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@aliciadaure5948","After i watched this i was laughing 🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@islanderobart7217","WOW !! You guys are phenomenal 👍🏽❤️❤️❤️❤️👍🏽🎺❤️👍🏽","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Besami","Was I the only one who thought this was about the ""Make America great again"" president??😂🤣😂🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mgk4908","Is that success by the gate?🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@destichikwe","this aged well lmfaooo","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nyomecharles3653","😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😶😂😂😂😂😂😂😂😂haaaaaa aaaaaaaaaaaaaaaaaa","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@gandangpinay2158","“You look like father Christmas who don’t have money” 😂😂😂
We had a neighbor like this, she went to Manila (Capital of the Philippines) then when she returns back to our province she acts like Denilson pretending like she’s not the province girl we knew before, but she still is 😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"78"
"@hashimabdi565","Chineke it's Trump men😅😅 Trump has kill me","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"2"
"@zxcg7547","0:22 lol","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Thandiwe.1234","I love you guys","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@glorysuting7306","2021 knockdown","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@margaretmaughn6923","Denlison lwge has gone mad.","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@myrlenedieuveillle2571","0:50 We dont use to do 
 trump here o.
We used to do buhari 😭😂😭😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@StoriesGam","I'm  born and raised in the UK but I love to watch Africa I learn so much thing from Africa comedy 😁😘😘","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"16"
"@luisricardosantos2139","Until 2021 it's now ""Biden"" today hahahahahahahaha","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@luisricardosantos2139","0:21 The first ""N-word"" i heard from mark angel comedy hahahahahahahahahahahahahahahaha","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@thamisoednah7173","What 😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@lucydacosta2856","6:27","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@hadassahboateng8759","😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mireilletusse9871","Your tricky emmauella is realy cute","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@liliana1951","Whow much money do they have","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@annemaaac9899","So funny thanks I love it","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@memetrashbin3061","Trump has killed us all","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@mr.g0d490","naaaaaaaa","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nakimulihairah798","Hahahahaa something is smelling😂😂😂😂😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@nakimulihairah798","Emmanuela shu shu...men...men🤣🤣🤣😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@hazelrono9601","Si pendi vele ana sema men","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Beiuspeak","I laugh so much hahaha","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@miwu8287","I have watched 50 times and i hope he would came back with you guys just like the good old days like COMBANTRIN","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@JK007-JD","😂🤣🤣😂🤣😂🤣😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@janettedington9176","The unkempt sand corroboratively wander because jellyfish contextually crawl athwart a onerous cabbage. unnatural, waggish cocktail","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@farajaomari2144","Men... men.. men..lol","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Infernoyolo222","Denison was one of the best... 
I just want Denison back😇","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@toyinomidire340","Ikr","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@toxicnoodle5146","I miss Uncle denison;(","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@shellonaustin6371","Men   men   men   men","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@wilsonchadeleka2407","Omg  you look like father Christmas whose broke🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@clashoclan3371","He went from African to African American","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@rodahjebiwot8288","Ya  
This.  Is.  Sooo.  Funny 😁 and my sisters.  Love. This. Episode it’s. So. Funny","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@aphmaufangirl2036","I love mark angel comedy","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Flavourblazzer3","Hahahahaha2020😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@hamamule4060","Anyone here in 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@kokoumanah5902","I’m watching this in 2021Are you watching in 2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ellenharrison8914","The doubtful fall morally care because quail additionly wave amongst a shut bit. guttural H habitual, kind nation","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ndlandlamukowanga","Hahahaha 😅😂😅😅😂😅😂😅😂😅😂😅😂😅��😅","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"2"
"@thegreatentertainmentchann1772","Trump has killed me oh 😂😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@cyclo-peachy","The world is smelling  😂😂😂 LOL.I love Denison","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"2"
